school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1.44,2,0.03999999999999988,no,yes,no,no,no,yes,yes,no,5,4,5,1.16,2,5,2.08,12,12,12.9225
GP,F,18,U,GT3,T,2.1316666666666664,1,other,other,reputation,mother,1.34,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,1,1.05,1,2.8025,10,12,12.46,14
GP,M,17,U,GT3,T,1,1,other,other,course,father,1,2,0,no,no,no,no,no,yes,yes,no,4,3.14,3,1,2,4,2.2,12,11.805,12
GP,F,16.7,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1.125,1.64,3.155,2.3716666666666666,18,15.474,18
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0.009999999999999868,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3.0625,0,13,13.182,14
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1.51,2.28,0,no,no,no,yes,yes,yes,yes,no,4,2,4,1,3,3.34,0,14,15,15
GP,M,16.28333333333333,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1.14,1,2,1.72,15.41,17,15.949333333333334
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4.035833333333334,3,2,1.64,4,5,2,14.873333333333335,16,16
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2.77,2,1,2,3,0,17,16.436,18
GP,F,17,R,LE3,T,1.64,1,at_home,other,reputation,mother,2,4,0,no,yes,no,no,yes,yes,no,no,3.96,1,2.2325,1,1,3.095,0,18,19,19
GP,M,16.12333333333333,U,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,4.215,4,2,1,1,4,0,14,15,15.229333333333335
GP,F,17,U,GT3,T,3.84,3.19,teacher,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,0,14,15,15
GP,F,19,U,GT3,T,4,4,health,other,reputation,other,1.2733333333333332,2,0,no,yes,no,yes,yes,yes,yes,no,2,3.19,3.8266666666666667,2,3,2,5.758666666666667,14,13,13
GP,F,17.17,U,LE3,T,4,3,teacher,other,home,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4.03,4,5,1.3,2,3.41,0,13,14,14
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1.2725,4,0,no,yes,no,no,yes,yes,yes,no,4,2.8169999999999997,3,1,1,3,0,16,17,16.73
GP,F,16.78,U,LE3,T,3.6433333333333335,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,1.47,2,1,0,18,18,17
GP,F,16.703333333333333,U,LE3,A,4,2.77375,health,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3.185,4,1.04,1,4,0,13.823333333333334,15,15
GP,M,17,U,GT3,T,4,4,other,teacher,home,mother,1.26,1.7725,0,no,no,no,no,yes,yes,yes,no,3.75,1,3.03,2,2.78,5,0,12,12.5,13
GP,F,17,R,GT3,T,4,4,teacher,services,course,mother,1.7,3,0,no,yes,no,yes,yes,yes,yes,no,5,3.62,4,1,1,3.686666666666666,0,7,9.876,8
GP,F,17,U,GT3,T,4,2,teacher,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4.185,3,2.74,1,1,3,0,14.865,16,16
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0.0299999999999999,no,yes,no,yes,no,yes,yes,no,5,2,3.4259090909090912,1,1.9,5,0,18,18,18
GP,M,17.035,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,4,3,2.8480000000000003,1,1,5,0,9,10,11
GP,M,20,U,GT3,A,3,2,other,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,14,15,12.726666666666667
GP,M,19,R,GT3,T,2.8057777777777777,3,services,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,3.52,1,2,5,0,10,10,11
GP,F,16.64,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,no,yes,no,no,no,yes,no,yes,3,4,3.12,1,2,5,2,10,10,11
GP,F,18,U,GT3,T,2,1,services,other,course,mother,1.43,2.1,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,1,2.5153333333333334,12,12,15
GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,3,2,11,12,14
GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1.39,2.15,0,no,no,no,yes,yes,yes,yes,no,4,3.41,4,1,1,5,2,15,16,17
GP,F,18,U,GT3,T,4,3,other,other,reputation,mother,1.24,3,0,no,no,no,yes,yes,yes,yes,yes,4,3.3225,4,1.02,1,5,2,14,15,17
GP,F,18,U,GT3,T,4,3,health,services,course,mother,1.3275,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,3.28,8,12,12,15
GP,F,17,R,GT3,T,2.866,4,at_home,services,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,4.13,3.3675,4,2,5,3.3433333333333333,3.96,14.25,15,14.97
GP,F,18,U,GT3,T,3,3,at_home,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,11,12,14
GP,M,19,U,GT3,T,4,2,health,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,yes,yes,3.4393333333333334,4,4,1,2.385,1,9,11,10,11.79
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.286666666666667,4,4,3,3,5,0,12,12.243333333333334,13
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3.28,4,1,1,1,4,11,12,14
GP,F,16.581,U,GT3,T,4,4,health,health,reputation,mother,1.1766666666666667,1,0,no,no,no,yes,yes,yes,yes,no,5,3,3.58,1,2,5,2,14,15,17
GP,F,17,U,GT3,A,4,2.885,teacher,services,course,mother,1,2.0733333333333333,-1.3100631690576846e-16,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,14,15,15.026666666666667,15.51
GP,F,17,U,GT3,A,3,3,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1.64,5,0,11.7875,12,13
GP,F,16.515,U,LE3,T,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,11,12,12.605
GP,M,18,U,LE3,T,4,4,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3.91,5,3,4,5,2,8,10.21,11
GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,no,3.81,5,3.6822222222222223,4,3,5,12,10,10,11
GP,F,19,U,LE3,A,1,1.48,other,other,course,other,1.8066666666666669,2,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,8,8,9
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3.84,5,2.0925,4,4.243333333333333,2,10,10,10.095
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,3.98,2.46,2,1,1,3,4,14,13,13
GP,F,17,R,GT3,T,2,1.94,at_home,services,course,mother,1.76,3,0,no,yes,no,no,yes,yes,yes,no,3,3,2.9516666666666667,1.24,2,3,0,10.705833333333334,11,10
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,2.48,3.006666666666667,1.43,3,5,0,15.36,18,17
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,no,yes,no,no,yes,yes,yes,no,3.75,3,2.61,1.4,3,2,3.31,14,14,15
GP,F,17.058,U,GT3,T,1,1,other,other,home,mother,1.41,3,0,no,no,no,no,yes,yes,yes,no,4,5,5,1.2,2,2,4.09,14,13.64,14
GP,M,16.26,U,GT3,T,4,2.28,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,13,14,13
GP,M,17,U,GT3,T,3,2.83,services,services,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,5,3,3.18,5,0,17,15.43,17
GP,M,17,R,GT3,T,2.25,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4.116666666666667,4,5,5,5,4.28,2,11,10,10
GP,F,17,U,GT3,T,4,4,teacher,services,reputation,mother,1,2.320666666666667,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,2.1,13,12,13
GP,F,16.266666666666666,U,GT3,T,3.72,4,teacher,teacher,course,mother,2,3,0,no,yes,no,yes,no,yes,yes,yes,4.1066666666666665,3,2.6166666666666663,1,2,3.8433333333333337,2.21,15,14,15
GP,M,16.62,U,GT3,T,3.16,3,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3.52,5,2,5,5,4.476666666666667,11,12,11
GP,M,18,U,LE3,T,2.708333333333334,2,services,other,course,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,3.63,3.833333333333334,2,4,4.16,0,11,11,12
GP,M,19,R,GT3,T,3,2,at_home,services,course,other,2.2,1,0.8066666666666668,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,11,10,10
MS,F,18,U,GT3,T,2,1.73,at_home,other,course,mother,1.93,2,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1.74,2,2,10,9,10
GP,F,16.37,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,15,15,15
GP,M,18,U,GT3,T,2,2,other,other,course,mother,1.435,2.033333333333333,0,no,no,no,no,no,yes,yes,no,4.1375,4,3.82,1,2.44,5,6,15,14,15
GP,F,18,U,GT3,T,3.16,2.63,services,services,reputation,mother,1.3,2,0,no,no,no,yes,yes,yes,yes,no,4.07,3,3.245,1,1,4,8,10,11,12
GP,F,17.256666666666668,U,LE3,T,2,2,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,10,9,12
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,2.23,0,no,no,no,yes,yes,yes,no,no,4.08,4,3.0975,1,1,4,6,14,13,14
GP,F,16.82,U,GT3,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,3.33,1,3,5,8,11,13,13.135
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1.42,3,2,3.7949999999999995,12,13,15
GP,F,16.61,U,LE3,T,3,3,services,services,reputation,father,1,4,0,no,yes,no,no,yes,yes,yes,no,4.033333333333333,3,2.9,1.0799999999999998,1,1,4,13.9725,14,15
GP,F,17,R,GT3,A,3,2,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,3,2,0,14.128,14,16
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1.31,2,4.015,0,11.593333333333332,12,13
GP,M,16.6625,U,LE3,T,3,4,services,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4.2,3.29,3,1,3,5,6,16,16,17
GP,F,17,U,LE3,A,2,2.194285714285714,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,10,12,14
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3.07,3.056095238095238,1,2,3,0,11,12,14
GP,F,18,U,GT3,T,3,2,other,other,reputation,mother,1.48,2.3133333333333335,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,3.82,14,16,17
GP,M,16.466666666666665,R,GT3,T,4,3.095,teacher,services,course,mother,1,1.9933333333333334,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,2.586666666666667,15,14,14.76
GP,M,18,U,GT3,T,3.81,3,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,4.018,0,12.5,13,13.19
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,3.7785,0,11,12,13
GP,F,17,U,GT3,T,2,1,other,other,course,mother,2,2,0.029999999999999884,no,yes,no,yes,yes,yes,yes,yes,4,3.46,4,2,2,1,10,14.086666666666666,15,15
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1.54,4,4,4,12,16,16
GP,F,17.46666666666667,U,LE3,A,2,3,at_home,other,home,other,2,1,0.32,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,10,11,11
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,no,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,13
GP,F,21,U,LE3,T,4,4,health,other,reputation,other,1,3,2,no,no,no,yes,yes,yes,yes,no,3,3,2.7625,1,1,5,0,9,12,12
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0.44,no,yes,no,yes,no,no,yes,no,4,4,4,2.15,3,4.006666666666667,11,9,11,10.28
GP,F,18,U,LE3,A,3,2.4126666666666665,other,other,reputation,other,1.46,2.38,0,no,yes,no,yes,yes,yes,yes,yes,3.99,3,5,1,1.75,2,9,13,14,14.145
GP,F,17,U,GT3,T,2,2.3,services,services,reputation,mother,1.4933333333333334,2,0,no,yes,no,yes,yes,yes,yes,no,4.4,3,4,1,1.865,3.345,0,15.32,17,17
GP,M,17,U,LE3,A,4,2.84,health,other,reputation,mother,1,3,0.009999999999999863,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15
GP,F,18,U,LE3,T,4,2,teacher,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.025,2,2,1,1,3,0,14,17,17
GP,M,21,R,GT3,T,1,1,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,9,9.41,10
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,1.9,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,11,12.503333333333332,15
GP,F,19,U,GT3,T,4,4,teacher,teacher,home,other,1,1,1,no,yes,no,no,yes,yes,yes,no,3,2,5,4,4,5,5,9,10.71,11
GP,M,17,U,GT3,T,3.2216666666666662,2.65,other,other,reputation,mother,1,2.07,0,no,no,no,no,yes,yes,yes,no,4.105,4,4,1,2,5,10,16,18,18
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1.43,3,0.009999999999999856,no,yes,no,no,yes,yes,yes,yes,4,3.515,4,1.19,2,2.32,5,14,17,17
GP,M,18,R,GT3,T,2,2.05,other,services,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14
MS,M,19,R,GT3,T,2,1,other,other,reputation,mother,1.97,1,0.6066666666666667,no,yes,no,no,yes,yes,yes,yes,5,3,4,1,4,4,10,7,11,11
GP,F,18,U,LE3,A,2.6,2,services,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.025,3.35,4,1,3,2.74,10,14,17,17
GP,F,20,U,GT3,T,1,0,other,other,course,mother,2,1,0.9066666666666667,no,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13.15
MS,M,16,U,GT3,T,1,1.7333333333333334,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,no,4,3,3,1,3,5,11,10.120833333333334,11,11
MS,F,16,R,GT3,T,2,2.03,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.51,3.9225,4,1,1,5,0,12,12,12.84
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,8.908333333333333,10,10
MS,M,15,R,GT3,T,3,3,at_home,other,course,mother,2,1.64,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,10.236666666666666
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2.0973809523809526,2,0,no,yes,no,no,yes,yes,no,no,4,5,2,1,1.45,2.81,0,14.35,15.037,17
MS,F,15,U,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3.18,4,1,1,1,0,8.316666666666666,8,9
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,3.11,1,3,2,5,10,11,11
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,3.01,3,1,1.81,5,0,10,11,11
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,2.15,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,2.646666666666667,10,10,10
MS,F,17,R,GT3,T,1,1,other,other,other,mother,2.08,1,1,no,yes,no,no,no,yes,yes,no,5,4,4,2,2,5,0,6,6,7
MS,F,15,R,GT3,T,4,2.97,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,4.173333333333333,5,1,3,5,5,3.878,13,14,14
GP,F,17.0925,U,LE3,A,2.1,2,at_home,other,reputation,mother,2,1.7,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,2.9466666666666668,4,10,9,11
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1.22,2,4,0,9.99375,10,10
MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3.2825,1,2,2,4,6,7,7.503333333333333
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,2.045,0,no,no,no,no,yes,yes,no,no,3,2,2.38,1,2,2,0,12,11,12
MS,M,16.32,R,GT3,T,2.61,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4.19,5,5,1,3,3,2,10,11,12
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,yes,4,1,3,1,1,4,0,13.906666666666665,16,14.942
MS,M,16,R,GT3,T,1,1,at_home,services,home,mother,2,1.93,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,8.07,0,0
MS,M,17,U,GT3,T,1.945,1.94,other,other,home,mother,1,2,0,no,no,no,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9.211666666666666,9
MS,M,15,R,LE3,T,3,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,12.501666666666665,14
MS,F,15,U,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,7,9.811666666666666,10.22
MS,M,16.314,R,GT3,T,3,4,at_home,health,other,mother,3,1.67,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11
MS,M,15,R,GT3,T,1.75,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,2,4,4,8,7,9,9
MS,F,15,U,LE3,T,3,3,at_home,at_home,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.126666666666667,3,2.73,1,1,5,0,11,11,11
MS,M,17,R,GT3,T,2,1,other,other,course,mother,3,1,0.5575,no,no,no,yes,yes,no,no,yes,5,5,4.19,5,5,3,8,8.666,10,9
GP,F,16.65,R,GT3,T,4,3.68,teacher,teacher,course,mother,1.454,3,0,no,no,no,yes,yes,yes,yes,yes,3.98,2,2,1,1,4,6,14.775,16,17
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0.029999999999999933,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,12.15,13,13
MS,F,16,R,GT3,T,2,3,other,other,course,mother,3,2.005,0,no,yes,no,no,yes,yes,yes,no,4.245,5,4,1,2,1,1.633333333333333,13.723333333333333,15,15
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,10,11,11
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,1.765,0.12999999999999998,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,9,10,11
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2.31,1,1.99,4,0,8.27,8,8
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,8.16,8,8
MS,F,15,U,LE3,T,2,1,other,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,3.75,4,2,3,3,2,0,9,9.805833333333334,9
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,yes,yes,5,4,3.232333333333333,2,1,3.035,0,13,13.655,15
MS,M,17,R,LE3,T,1,2,at_home,services,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3.41,5,5,5,3,4,10,11,11
MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,3.86,3,2,1,1,1,2.85,11.233333333333334,10,13
MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,no,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,9.919166666666666,9,10
MS,F,15,R,GT3,T,1,1,at_home,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,1,2,1,11,10,11
MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2.8,2,4,3,2,0,13,12.632,14
MS,F,15,R,GT3,T,1,1.54,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1.24,2,2,0,13,14,14
GP,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0.03999999999999993,yes,yes,no,no,yes,yes,no,no,4,4,3.24,2,2,5,2,14,11,12
MS,M,16,R,GT3,T,1,1.6,at_home,other,other,father,2,1,0.1533333333333333,no,no,no,yes,yes,yes,yes,no,4.07,4,4,3,4,5,6,11,11,11
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,0.71,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,5.456666666666667,9,8,8
MS,M,15,U,GT3,T,3,1,at_home,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,3.17,0,10,9,11
MS,F,16.07,R,GT3,T,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,2.91,2.773333333333333,1,1,2.4995,1,12.294333333333334,13,14
MS,M,15,U,GT3,T,1.86,1.8633333333333335,other,other,reputation,mother,3,1.99,0,no,no,no,no,yes,yes,no,no,4.24,3,3,1,2,4,1.68375,13,12,13
MS,M,16,U,GT3,T,2.34,2.24,other,services,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,1,1,1.92,3,0,13,12,13
GP,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.33,5,4,1,1,1,2.38,11.831666666666667,12,12
MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2.0125,1,no,yes,no,yes,no,yes,yes,no,4,3.52,4,2,3,4.0216666666666665,2,12,11,12
MS,F,16,R,GT3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4.105,3.02,2,1,1,4,0,14,14,16
MS,M,16,U,LE3,T,2,1,other,other,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10
MS,M,16.79,R,LE3,T,2.65,3,at_home,other,reputation,father,3,1.72,0.03999999999999993,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11
MS,F,15,U,GT3,T,2,2,other,other,reputation,mother,2,1.785,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1.0599999999999998,1,4,0,12,13,14
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,3.538333333333333,3,3,2,2.81,3,11,12,10,11
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,yes,yes,no,yes,yes,yes,no,no,3,2.985,3,1,1,1,0,7,8.716666666666667,8
MS,M,17,U,GT3,T,1.8,2,other,at_home,course,mother,1.7114285714285713,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,3.6,4,9,9,10
MS,F,17.37,U,GT3,T,2,3,at_home,at_home,course,mother,1,1,1,no,no,no,no,yes,no,yes,yes,4,3.3666666666666663,4,1,1,2,5.406666666666667,9,9,10
MS,F,17,R,GT3,T,1.455,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,no,5,5,3,1,1,3,2,9,9.821666666666667,11
MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,2.8125,0,9,10,9
MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,no,yes,no,no,yes,yes,yes,no,3,4,5,1,2,1,1,9,10,11
MS,F,16,U,GT3,T,2,2,other,other,home,mother,1,1,0.57,no,yes,no,no,yes,no,no,yes,4,3,4,1,2,1,6,7,7,8
MS,F,17,R,GT3,T,1.94,2,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3.287666666666667,1.16,2,4,0,11,10,10.9
GP,M,16,U,GT3,T,2,2,other,services,course,mother,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,3.52,3,1,4,3,1,9,10,10
MS,F,18,R,LE3,A,3,2,other,other,course,other,2.0542857142857143,3,0.7525,no,yes,no,no,no,no,no,yes,3,3,2,1,1,3.58,6,7,9,8.593333333333334
MS,F,19,U,GT3,T,1,1,at_home,other,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1.6916666666666669,3,6,7,9,9
MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1.44,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1.6375,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,9,11,10
MS,F,19,U,GT3,T,1,1,other,other,course,other,2,1.86,1.04,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,2.96,1,12,8.265,7.973333333333333,9
MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,no,3,3,2,1,1,3,2,8,9.6895,9.733333333333333
MS,M,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,4,2.1,3.37,5,5,9,9,10
