age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
26.506849315068497,7,32,Female,Separated,Private,Exec-managerial,<=50K
25.16438356164384,13,40,Male,Divorced,Private,Sales,<=50K
52.01369863013698,NA,40,Male,Divorced,State-gov,Adm-clerical,<=50K
37.24657534246575,10,72,Male,nan,Private,Transport-moving,>50K
11.73972602739726,NA,42.578906083107,Male,Never-married,Private,Tech-support,<=50K
11.73972602739726,9,32.494473171234134,nan,Never-married,Private,Other-service,<=50K
15.767123287671234,NA,55,nan,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,<=50K
58.72602739726027,9,50.00000000000001,Male,nan,Self-emp-not-inc,Sales,nan
21.136986301369863,10,55,Male,Married-civ-spouse,Private,Craft-repair,<=50K
39.93150684931507,13,50.00000000000001,Male,Married-civ-spouse,Private,nan,>50K
22.47945205479452,13,59.999999999999986,Male,Married-civ-spouse,Private,nan,>50K
38.434283769130715,13,59.999999999999986,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,nan
31.876712328767127,14,44.4310845732689,Male,Never-married,Private,Sales,>50K
37.24657534246575,9,40,Female,nan,Private,Sales,<=50K
25.16438356164384,10,50.00000000000001,Male,Married-civ-spouse,Private,Craft-repair,<=50K
33.21917808219179,10,40,Male,nan,Private,Sales,nan
60.06849315068494,10,40,nan,Married-civ-spouse,nan,nan,>50K
21.136986301369863,6,40,Male,Separated,Private,Craft-repair,<=50K
10.397260273972602,12,40,Male,Separated,Private,Craft-repair,>50K
50.67123287671234,9,35,nan,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
49.32876712328768,10,40,Female,nan,Federal-gov,Prof-specialty,<=50K
27.849315068493162,9,40,nan,Never-married,Private,Other-service,<=50K
41.273972602739725,6,32.60747225284577,Male,Married-spouse-absent,nan,nan,<=50K
11.73972602739726,10,42,Male,Never-married,nan,Machine-op-inspct,<=50K
14.424657534246574,9,50.00000000000001,Male,Married-civ-spouse,Local-gov,Handlers-cleaners,<=50K
26.506849315068497,NA,39.483485352993014,Male,Divorced,Private,Farming-fishing,<=50K
2.3424657534246576,NA,20,Male,nan,Private,Other-service,<=50K
86.91780821917808,2,20,Female,Widowed,State-gov,nan,<=50K
19.794520547945208,NA,50.00000000000001,Male,Married-civ-spouse,Private,Craft-repair,<=50K
70.8082191780822,NA,72,Male,Married-civ-spouse,nan,Craft-repair,>50K
30.53424657534246,9,59.999999999999986,nan,Married-civ-spouse,Private,Craft-repair,<=50K
10.397260273972602,NA,40,Male,Separated,Private,Machine-op-inspct,<=50K
69.46575342465754,14,20,Female,Never-married,Private,Adm-clerical,<=50K
22.47945205479452,9,45,nan,Married-civ-spouse,Private,Sales,nan
10.397260273972602,9,40,Female,Separated,Private,Machine-op-inspct,<=50K
20.64163442254067,10,40,Male,Never-married,Private,Other-service,<=50K
19.794520547945208,13,50.00000000000001,Female,Never-married,Private,Exec-managerial,<=50K
31.876712328767127,13,59.999999999999986,Female,Never-married,Private,Prof-specialty,<=50K
36.872434937953955,12,40,Male,Divorced,nan,nan,nan
37.24657534246575,7,29.999999999999993,Female,Separated,Private,Other-service,<=50K
19.794520547945208,NA,24,Male,nan,Private,Other-service,<=50K
76.17808219178083,2,20,Male,nan,Private,Transport-moving,<=50K
31.876712328767127,13,32,Male,Married-civ-spouse,Private,nan,>50K
28.87363036870957,13,40.66813513040543,Male,nan,State-gov,Protective-serv,<=50K
21.136986301369863,13,39.88705241680146,Male,nan,Private,Prof-specialty,<=50K
7.712328767123287,10,39.51665433645249,Female,Never-married,Private,Other-service,<=50K
6.36986301369863,10,14.999999999999996,Female,Never-married,State-gov,Adm-clerical,<=50K
42.89271641969682,9,50.00000000000001,Male,Married-civ-spouse,nan,Craft-repair,<=50K
33.21917808219179,10,21,Male,nan,Private,Other-service,<=50K
49.32876712328768,9,50.00000000000001,Female,Married-civ-spouse,Local-gov,Exec-managerial,>50K
53.35616438356165,7,40,nan,nan,Self-emp-not-inc,Other-service,<=50K
34.561643835616444,14,40,Male,Married-civ-spouse,nan,Prof-specialty,>50K
29.19178082191781,11,40,Male,Divorced,Private,Craft-repair,<=50K
34.561643835616444,NA,40,Male,Widowed,Private,Transport-moving,<=50K
1,5,33.26227579116822,Female,Never-married,Private,Other-service,<=50K
33.21917808219179,NA,35,Male,nan,nan,Farming-fishing,<=50K
7.712328767123287,12,35,Female,Never-married,Private,Other-service,<=50K
64.0958904109589,14,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,>50K
11.73972602739726,9,23,Male,Never-married,Private,Handlers-cleaners,<=50K
35.90410958904109,10,35.40387562513352,nan,Separated,Private,nan,nan
35.90410958904109,13,35,nan,Separated,Self-emp-not-inc,Craft-repair,nan
46.64383561643835,4,40,Female,Widowed,Private,Other-service,<=50K
42.61643835616439,16,59.999999999999986,nan,Never-married,Self-emp-not-inc,nan,nan
31.876712328767127,9,50.00000000000001,Male,Married-civ-spouse,nan,nan,>50K
37.24657534246575,13,48,Male,nan,Private,Other-service,<=50K
26.506849315068497,NA,41.95858230590821,nan,nan,Self-emp-inc,Sales,<=50K
1,7,31.544523859024054,Female,nan,Private,Other-service,<=50K
58.72602739726027,7,40,Male,nan,Private,Sales,>50K
58.72602739726027,11,40,Male,Married-civ-spouse,nan,Tech-support,nan
15.767123287671234,9,35,Female,Divorced,Private,Adm-clerical,<=50K
52.01369863013698,6,44.01936486959458,Male,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
31.876712328767127,9,14.999999999999996,Male,Married-civ-spouse,Self-emp-not-inc,nan,<=50K
17.10958904109589,13,40,nan,Never-married,Private,Prof-specialty,nan
86.91780821917808,NA,10,Male,Married-civ-spouse,Private,nan,<=50K
34.561643835616444,10,33,Male,nan,Private,Tech-support,<=50K
17.955992493033413,13,45,Female,Never-married,Private,Exec-managerial,<=50K
27.849315068493162,13,45,Male,Never-married,Private,Exec-managerial,<=50K
57.383561643835606,NA,49.7550434589386,Male,Married-civ-spouse,nan,nan,>50K
39.93150684931507,9,28,Female,nan,Private,Other-service,<=50K
16.633706533908846,7,12,Male,Never-married,Private,Handlers-cleaners,<=50K
85.57534246575342,16,29.999999999999993,Male,nan,nan,Prof-specialty,<=50K
26.506849315068497,10,92,nan,Married-civ-spouse,nan,Sales,<=50K
19.794520547945208,9,40,Female,Never-married,Federal-gov,Handlers-cleaners,<=50K
7.712328767123287,10,50.00000000000001,Male,nan,nan,Prof-specialty,<=50K
5.027397260273973,9,29.999999999999993,Male,Never-married,Private,Transport-moving,nan
27.849315068493162,NA,47.428260648250586,Male,Married-civ-spouse,Federal-gov,nan,>50K
47.986301369863014,13,59.999999999999986,Female,Married-civ-spouse,Private,Sales,>50K
47.986301369863014,NA,65,Male,Divorced,Self-emp-inc,Exec-managerial,nan
15.767123287671234,10,50.00000000000001,Male,Married-civ-spouse,Private,Craft-repair,>50K
43.95890410958905,10,40,Male,Married-civ-spouse,Federal-gov,Exec-managerial,>50K
2.3424657534246576,9,25.000000000000004,Male,Married-civ-spouse,Private,Craft-repair,<=50K
17.10958904109589,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,nan
22.47945205479452,13,59.999999999999986,Male,Married-civ-spouse,Private,Exec-managerial,>50K
10.397260273972602,10,42.376970386505135,Female,Married-civ-spouse,Private,Other-service,<=50K
35.90410958904109,10,59.999999999999986,nan,Married-civ-spouse,nan,nan,>50K
49.32876712328768,13,40,Male,nan,Local-gov,Prof-specialty,<=50K
21.136986301369863,9,40,Female,nan,Private,Other-service,nan
30.92834386825562,9,33.6853140950203,nan,Married-civ-spouse,State-gov,Tech-support,<=50K
22.47945205479452,9,45,Male,Married-civ-spouse,Private,Exec-managerial,>50K
37.24657534246575,12,40,Male,Married-civ-spouse,Federal-gov,Craft-repair,>50K
22.47945205479452,16,48,nan,Married-civ-spouse,State-gov,nan,nan
36.921417367458346,9,39,Male,Married-civ-spouse,nan,Other-service,nan
50.67123287671234,10,40,Female,Never-married,nan,Other-service,<=50K
31.402681243419654,13,50.00000000000001,Female,Divorced,Private,nan,>50K
52.01369863013698,9,35,nan,nan,Private,Other-service,nan
29.19178082191781,10,40,Male,Never-married,Local-gov,Prof-specialty,<=50K
38.589041095890416,13,70,Male,Married-civ-spouse,Self-emp-not-inc,nan,nan
41.273972602739725,10,40.454305469989784,Male,nan,Private,Tech-support,nan
13.08219178082192,11,36,Female,Divorced,Private,Prof-specialty,<=50K
41.273972602739725,12,38.23127444982529,Male,nan,State-gov,nan,nan
13.08219178082192,13,38,nan,Divorced,Self-emp-not-inc,nan,<=50K
25.16438356164384,9,40,Male,Never-married,Private,Machine-op-inspct,nan
19.794520547945208,9,40,Male,Never-married,Private,Craft-repair,<=50K
56.041095890410965,10,45.58161674737931,Female,nan,nan,nan,>50K
34.561643835616444,13,39.02522194385529,Male,Separated,Private,Tech-support,<=50K
26.506849315068497,9,37,Female,Divorced,Private,Handlers-cleaners,<=50K
7.712328767123287,10,20,Male,Never-married,Private,Other-service,<=50K
17.10958904109589,NA,42,Male,nan,Federal-gov,nan,>50K
11.73972602739726,4,59.999999999999986,Male,Married-civ-spouse,Private,Craft-repair,<=50K
7.712328767123287,11,12,Female,Never-married,Private,Other-service,<=50K
18.45205479452055,14,45,nan,Married-civ-spouse,Private,Exec-managerial,>50K
17.10958904109589,10,45,Male,Married-civ-spouse,Private,Protective-serv,nan
31.155257064104084,13,40,Female,Divorced,Private,Exec-managerial,>50K
23.82191780821918,9,40,Male,Divorced,nan,Adm-clerical,<=50K
37.24657534246575,NA,25.000000000000004,Male,Never-married,Private,Priv-house-serv,<=50K
64.0958904109589,9,40,Female,Married-civ-spouse,nan,Adm-clerical,>50K
6.36986301369863,9,29.999999999999993,Female,Never-married,Private,Adm-clerical,nan
5.027397260273973,10,29.999999999999993,Female,nan,Private,Exec-managerial,<=50K
20.690361005067828,10,20,Female,Never-married,Private,Adm-clerical,<=50K
24.9987937271595,14,56,Male,Never-married,Private,Adm-clerical,<=50K
28.081621003150946,15,59.999999999999986,Male,Married-civ-spouse,Private,Prof-specialty,nan
18.45205479452055,9,48,Male,Married-civ-spouse,Federal-gov,Armed-Forces,<=50K
17.10958904109589,9,55,Male,nan,Private,nan,>50K
54.698630136986296,13,40,Male,Divorced,nan,Exec-managerial,<=50K
5.027397260273973,10,25.000000000000004,Female,Never-married,Private,Craft-repair,<=50K
43.95890410958905,10,59.999999999999986,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
30.53424657534246,14,39.477046537399296,Male,Never-married,Self-emp-not-inc,Prof-specialty,nan
6.36986301369863,10,12,nan,Never-married,State-gov,Adm-clerical,nan
64.0958904109589,4,10,Male,Married-civ-spouse,Local-gov,Protective-serv,<=50K
31.876712328767127,10,59.999999999999986,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,<=50K
53.35616438356165,NA,40,nan,Married-civ-spouse,Private,Exec-managerial,>50K
45.301369863013704,NA,40,Male,Married-civ-spouse,Private,Craft-repair,nan
29.19178082191781,9,45,Male,Never-married,Federal-gov,Adm-clerical,>50K
35.90410958904109,10,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,nan
34.561643835616444,14,40,Female,nan,Local-gov,Prof-specialty,<=50K
23.926019173860553,10,38,nan,Married-spouse-absent,State-gov,Adm-clerical,<=50K
26.174726891517643,9,34.437567877769474,nan,Divorced,Private,Sales,<=50K
7.712328767123287,10,41.02625080347062,Male,Never-married,Private,Craft-repair,<=50K
36.57392168045045,13,49.561807143688206,Male,Married-civ-spouse,Private,Prof-specialty,>50K
49.32876712328768,NA,38,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
41.273972602739725,11,44,Female,nan,Private,Prof-specialty,<=50K
25.16438356164384,14,36.311967086791995,nan,Married-civ-spouse,Private,Prof-specialty,<=50K
60.06849315068494,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
21.136986301369863,10,40,Male,Married-civ-spouse,Private,Machine-op-inspct,nan
38.589041095890416,9,38,Female,Separated,Private,Adm-clerical,<=50K
22.47945205479452,11,40,Male,Married-civ-spouse,Federal-gov,Tech-support,>50K
27.849315068493162,7,37,Male,Never-married,Self-emp-not-inc,Farming-fishing,<=50K
25.16438356164384,NA,40,Male,Married-civ-spouse,Private,Adm-clerical,nan
23.82191780821918,14,48.60523092746735,Female,nan,Private,nan,>50K
34.561643835616444,13,59.999999999999986,Male,Married-civ-spouse,Self-emp-not-inc,nan,>50K
35.90410958904109,9,40,Female,Never-married,Private,Adm-clerical,<=50K
18.45205479452055,12,25.000000000000004,Female,Divorced,Private,Adm-clerical,<=50K
68.12328767123287,14,40,Female,Never-married,Private,nan,nan
26.506849315068497,9,45.200313627719886,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,nan
19.794520547945208,9,45.933253300189975,Male,Married-civ-spouse,Private,Transport-moving,<=50K
18.45205479452055,NA,40,Male,Never-married,Private,Prof-specialty,nan
22.47945205479452,6,40,Female,Divorced,Private,Machine-op-inspct,<=50K
32.07689176797867,NA,70,Male,Married-civ-spouse,Private,Craft-repair,<=50K
14.424657534246574,10,35.27592117786408,Female,Married-civ-spouse,Self-emp-not-inc,Other-service,<=50K
13.08219178082192,11,40,Female,Married-civ-spouse,Private,Exec-managerial,<=50K
52.01369863013698,14,40,Female,nan,nan,nan,<=50K
19.507285884022714,13,38.89717111587525,Female,Never-married,Private,Sales,<=50K
19.794520547945208,13,50.00000000000001,Female,Never-married,Private,Sales,nan
19.794520547945208,13,40,Female,nan,Private,Sales,<=50K
23.82191780821918,NA,40,Male,Divorced,Private,Handlers-cleaners,<=50K
29.19178082191781,10,39.5171455860138,Female,Divorced,Private,Sales,<=50K
57.383561643835606,5,40,Male,Married-civ-spouse,nan,Other-service,<=50K
22.47945205479452,14,39.704925584793095,Male,Never-married,State-gov,Prof-specialty,nan
7.712328767123287,10,25.000000000000004,Male,Never-married,Private,Adm-clerical,<=50K
34.19514702558518,15,55,Male,Widowed,Self-emp-not-inc,Prof-specialty,nan
68.12328767123287,9,24,Female,Divorced,Local-gov,Other-service,<=50K
19.794520547945208,9,33.95619412660599,Female,Divorced,Private,Sales,<=50K
19.794520547945208,8,50.00000000000001,Male,Never-married,Private,Sales,<=50K
13.08219178082192,9,45.86045899391175,Male,Married-civ-spouse,Private,Sales,<=50K
50.67123287671234,9,40,nan,Married-civ-spouse,Self-emp-inc,Craft-repair,>50K
46.64383561643835,13,56,Male,Married-civ-spouse,nan,Transport-moving,nan
23.82191780821918,9,40,Female,Married-civ-spouse,Private,Adm-clerical,<=50K
30.512755501270295,12,10,Male,Never-married,nan,Tech-support,<=50K
19.794520547945208,10,50.00000000000001,Female,Never-married,Private,Machine-op-inspct,<=50K
2.3424657534246576,8,40,Male,Never-married,Private,Adm-clerical,<=50K
37.22644712924958,10,42.68898745775223,Male,Married-civ-spouse,nan,Prof-specialty,<=50K
30.789364343881612,10,50.00000000000001,Male,Married-civ-spouse,Private,Sales,<=50K
6.36986301369863,10,48,Male,nan,Private,Prof-specialty,<=50K
13.08219178082192,7,29.999999999999993,nan,Never-married,Private,Other-service,<=50K
50.67123287671234,NA,35,Male,Widowed,Self-emp-not-inc,Craft-repair,<=50K
25.16438356164384,13,38,Male,Never-married,Private,Other-service,<=50K
40.53078210353851,NA,55,Male,Married-civ-spouse,Private,nan,>50K
35.90410958904109,13,49.905409049987796,nan,Married-civ-spouse,nan,Prof-specialty,>50K
46.64383561643835,15,40,Female,Widowed,Local-gov,Prof-specialty,<=50K
23.82191780821918,9,40,Male,Separated,nan,Other-service,<=50K
6.36986301369863,10,25.000000000000004,nan,Never-married,Self-emp-not-inc,Tech-support,nan
68.12328767123287,16,12,Male,Married-civ-spouse,State-gov,Prof-specialty,nan
6.36986301369863,9,55,Female,Never-married,Private,Prof-specialty,nan
5.027397260273973,10,40,Male,Never-married,Local-gov,Farming-fishing,<=50K
50.67123287671234,4,29.999999999999993,Male,Widowed,Private,Other-service,<=50K
54.698630136986296,14,80,Male,Never-married,Private,Prof-specialty,<=50K
10.397260273972602,10,40,Male,Married-civ-spouse,Private,Craft-repair,nan
9.054794520547944,9,10,Female,Divorced,Private,Other-service,<=50K
22.47945205479452,12,50.00000000000001,Male,Married-civ-spouse,Local-gov,Craft-repair,<=50K
29.589612877368932,13,35,Male,Married-civ-spouse,Private,nan,>50K
6.36986301369863,10,38.350543534755715,Male,Never-married,Private,Tech-support,nan
62.75342465753424,9,46.49963483810426,Male,Married-civ-spouse,nan,Exec-managerial,>50K
42.61643835616439,11,33.400209438800815,nan,Married-spouse-absent,Private,nan,<=50K
47.986301369863014,9,40,Male,Divorced,nan,Machine-op-inspct,>50K
45.301369863013704,10,40,Female,Divorced,nan,Adm-clerical,nan
26.506849315068497,10,52,Male,nan,Self-emp-not-inc,Exec-managerial,<=50K
17.10958904109589,9,40,Female,Married-spouse-absent,Private,Other-service,<=50K
42.61643835616439,5,40,Female,Divorced,Private,Sales,<=50K
42.61643835616439,11,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
34.561643835616444,10,45,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
37.24657534246575,13,41.46396409273148,nan,Married-civ-spouse,Private,Transport-moving,>50K
34.561643835616444,9,40,Female,Divorced,Private,Machine-op-inspct,<=50K
41.273972602739725,NA,45,Male,Married-civ-spouse,Private,Tech-support,<=50K
17.10958904109589,2,37.90937397480012,Male,nan,Private,Other-service,<=50K
38.589041095890416,10,40,Female,Divorced,Private,Adm-clerical,<=50K
21.136986301369863,9,59.999999999999986,nan,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
1,NA,16,Male,Never-married,Private,Craft-repair,<=50K
29.19178082191781,NA,59.999999999999986,Male,Married-civ-spouse,nan,Sales,<=50K
37.020317995548254,10,35,Female,Married-civ-spouse,Private,Adm-clerical,>50K
34.09760419726372,14,59.999999999999986,nan,Married-civ-spouse,Private,Exec-managerial,>50K
5.027397260273973,2,29.999999999999993,Male,Never-married,Private,Farming-fishing,<=50K
26.506849315068497,NA,44,nan,Married-civ-spouse,Private,nan,nan
29.19178082191781,13,59.999999999999986,nan,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,nan
50.67123287671234,10,40,Male,Divorced,Private,Craft-repair,<=50K
21.136986301369863,11,40,nan,Divorced,Private,Other-service,<=50K
65.43835616438356,NA,40,Male,Never-married,Private,nan,<=50K
2.3424657534246576,9,25.000000000000004,Female,Never-married,nan,Sales,<=50K
10.397260273972602,9,29.999999999999993,Male,Never-married,Private,Other-service,<=50K
25.897811090946202,15,50.00000000000001,Female,Never-married,Private,Prof-specialty,>50K
39.457826471328744,13,50.00000000000001,Male,Married-civ-spouse,nan,Exec-managerial,>50K
7.712328767123287,13,40,Female,Never-married,State-gov,Tech-support,<=50K
17.10958904109589,NA,40,nan,nan,Private,Prof-specialty,nan
27.64360163211823,9,40,Male,nan,Private,Machine-op-inspct,<=50K
31.876712328767127,9,45,Male,Married-civ-spouse,Private,nan,>50K
10.397260273972602,7,40,Female,Never-married,Private,Adm-clerical,<=50K
9.054794520547944,13,41.14205894470216,Male,Never-married,nan,Sales,<=50K
37.24657534246575,8,59.999999999999986,nan,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,nan
19.794520547945208,NA,43,Male,Married-civ-spouse,Private,Craft-repair,<=50K
30.53424657534246,10,14.999999999999996,Female,Married-civ-spouse,nan,Other-service,>50K
34.59163682460785,NA,50.00000000000001,nan,Married-civ-spouse,Self-emp-not-inc,nan,>50K
30.677379304170614,10,50.00000000000001,nan,Divorced,Self-emp-not-inc,Craft-repair,<=50K
33.21917808219179,9,40,nan,nan,Private,Machine-op-inspct,<=50K
23.82191780821918,9,40,Male,Married-civ-spouse,Private,Other-service,nan
10.397260273972602,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
13.08219178082192,3,40,Male,Never-married,Private,Farming-fishing,<=50K
53.35616438356165,10,45,Male,Married-civ-spouse,Self-emp-not-inc,Other-service,>50K
19.794520547945208,9,29.999999999999993,Female,nan,Private,Other-service,<=50K
30.53424657534246,13,40,nan,Never-married,Private,Adm-clerical,<=50K
57.383561643835606,9,44.498791146278386,Female,nan,Private,Sales,<=50K
6.36986301369863,9,40,Male,Never-married,Private,Machine-op-inspct,<=50K
17.10958904109589,NA,40,Male,Never-married,Private,Handlers-cleaners,<=50K
39.93150684931507,13,48,Male,Divorced,Private,Craft-repair,<=50K
21.136986301369863,10,44.381857395172126,Female,nan,nan,Tech-support,>50K
47.986301369863014,10,40,Male,Married-civ-spouse,nan,Prof-specialty,>50K
62.75342465753424,6,40,Male,nan,Self-emp-not-inc,Machine-op-inspct,<=50K
41.273972602739725,11,45,Female,Married-civ-spouse,nan,Exec-managerial,>50K
13.08219178082192,9,40,Male,Never-married,Private,Tech-support,<=50K
17.10958904109589,NA,40,Male,nan,Private,Sales,<=50K
17.10958904109589,13,50.00000000000001,Female,Married-civ-spouse,Private,Exec-managerial,>50K
30.53424657534246,13,35,Male,Never-married,State-gov,Prof-specialty,<=50K
39.93150684931507,9,35,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
41.273972602739725,9,40,Male,Married-civ-spouse,Private,Farming-fishing,<=50K
19.794520547945208,NA,45,Male,Never-married,Local-gov,Exec-managerial,<=50K
49.32876712328768,NA,40,Male,Married-civ-spouse,Private,Tech-support,<=50K
31.876712328767127,10,35,nan,Divorced,State-gov,Adm-clerical,<=50K
45.301369863013704,6,25.000000000000004,Male,nan,Self-emp-not-inc,nan,<=50K
6.36986301369863,10,29.999999999999993,Male,Never-married,Private,Adm-clerical,<=50K
25.007264131307608,14,40,Male,nan,Private,Prof-specialty,<=50K
34.561643835616444,9,40,Female,Never-married,Federal-gov,Adm-clerical,<=50K
43.95890410958905,10,40,Male,Never-married,Self-emp-not-inc,Craft-repair,nan
18.45205479452055,NA,48.3289985537529,Male,Married-civ-spouse,Private,nan,>50K
56.041095890410965,NA,47.032878935337074,Male,Married-civ-spouse,Private,Prof-specialty,>50K
3.6849315068493156,9,40,Female,Never-married,Federal-gov,Adm-clerical,<=50K
31.942291140556343,NA,47.194980776309976,Male,Married-civ-spouse,Private,Craft-repair,<=50K
10.397260273972602,10,56,Male,Married-civ-spouse,Private,Craft-repair,<=50K
38.589041095890416,9,40,Male,Married-civ-spouse,Private,Handlers-cleaners,nan
38.589041095890416,4,38.198169720172885,Male,Divorced,Private,Machine-op-inspct,nan
27.00603855848313,10,50.00000000000001,Male,Married-spouse-absent,Private,Sales,<=50K
35.90410958904109,16,55,nan,nan,Private,Prof-specialty,>50K
20.464167743921283,11,40,Male,nan,Private,Machine-op-inspct,<=50K
21.136986301369863,10,40,Female,nan,Private,Sales,nan
10.397260273972602,NA,40,nan,Never-married,Private,Prof-specialty,<=50K
23.25831230282784,13,38,Male,nan,Private,Other-service,>50K
27.849315068493162,9,40,Male,Divorced,Federal-gov,Craft-repair,<=50K
19.794520547945208,NA,40,Male,Married-civ-spouse,Private,Handlers-cleaners,nan
30.53424657534246,13,50.00000000000001,Male,nan,Private,Prof-specialty,>50K
39.93150684931507,10,40,Female,Married-civ-spouse,Private,Adm-clerical,>50K
34.561643835616444,13,59.999999999999986,Male,nan,Local-gov,Prof-specialty,>50K
32.02592477202416,13,50.00000000000001,Female,nan,Local-gov,nan,>50K
22.47945205479452,9,43,Male,Married-civ-spouse,Private,Transport-moving,<=50K
34.561643835616444,11,45,Male,Married-civ-spouse,nan,nan,nan
34.561643835616444,NA,40,nan,Separated,Private,Craft-repair,<=50K
11.73972602739726,10,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
26.25997416973114,11,40,Female,Divorced,Private,Exec-managerial,nan
27.849315068493162,4,25.000000000000004,Female,nan,Private,Machine-op-inspct,<=50K
33.21917808219179,NA,47.02578356266022,Male,Married-civ-spouse,nan,Tech-support,>50K
23.82191780821918,13,39.375724709033975,Male,Never-married,Private,Sales,>50K
35.90410958904109,NA,48,Male,nan,nan,nan,>50K
9.054794520547944,10,25.000000000000004,Male,Never-married,Private,Sales,<=50K
19.794520547945208,11,40,Female,Divorced,Private,Tech-support,<=50K
1,6,10,Female,Never-married,Private,Sales,<=50K
6.36986301369863,8,32,Male,Never-married,Private,Handlers-cleaners,<=50K
34.91705431938172,10,40,nan,Married-civ-spouse,Private,Adm-clerical,>50K
34.30351457595826,10,40,Male,Married-civ-spouse,Local-gov,Other-service,>50K
7.712328767123287,9,48,Male,nan,Private,Exec-managerial,nan
17.10958904109589,9,45,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,nan
25.16438356164384,9,48,Female,Divorced,Private,Craft-repair,<=50K
9.054794520547944,6,50.00000000000001,Male,Never-married,Private,Handlers-cleaners,<=50K
19.794520547945208,6,38,Male,nan,Private,nan,<=50K
9.054794520547944,13,55,Male,Never-married,Private,nan,<=50K
18.45205479452055,13,40,Female,Married-civ-spouse,Private,Other-service,<=50K
43.95890410958905,13,40,Male,Married-civ-spouse,Federal-gov,Prof-specialty,>50K
7.712328767123287,9,38.28169791698456,Female,Never-married,Private,Sales,<=50K
23.82191780821918,12,33.801147937774665,Male,Separated,Private,Craft-repair,<=50K
5.027397260273973,10,14.999999999999996,Male,Never-married,Private,Handlers-cleaners,<=50K
41.273972602739725,3,40,Male,nan,nan,Other-service,<=50K
30.53424657534246,10,40,Female,Married-spouse-absent,Private,Adm-clerical,<=50K
50.67123287671234,9,55,Male,Married-civ-spouse,Private,nan,>50K
50.67123287671234,12,40,Male,Married-civ-spouse,Private,Exec-managerial,nan
39.87133476734162,9,40,Female,Divorced,nan,Adm-clerical,<=50K
18.45205479452055,NA,70,nan,Married-civ-spouse,Self-emp-inc,Craft-repair,<=50K
47.986301369863014,9,39.91405653953553,Male,Divorced,Private,Sales,<=50K
9.054794520547944,10,29.999999999999993,Female,Never-married,Private,Other-service,<=50K
76.17808219178083,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
39.973772859573366,9,35,Male,Married-civ-spouse,nan,Handlers-cleaners,<=50K
21.136986301369863,13,59.999999999999986,Female,Never-married,Federal-gov,Exec-managerial,<=50K
23.15576614737511,13,9,Female,Never-married,Private,Prof-specialty,<=50K
43.95890410958905,4,40,Female,Widowed,Private,Machine-op-inspct,nan
34.561643835616444,10,44.76241809129716,Female,Married-civ-spouse,Private,Exec-managerial,>50K
37.24657534246575,11,40,Male,Married-civ-spouse,Local-gov,Craft-repair,>50K
14.424657534246574,9,35,Male,Married-civ-spouse,Private,Transport-moving,<=50K
38.589041095890416,13,50.00000000000001,Male,Married-civ-spouse,nan,Prof-specialty,>50K
25.16438356164384,9,40,Female,Never-married,Private,Sales,<=50K
23.732407850027087,10,38,nan,Never-married,State-gov,Adm-clerical,<=50K
3.6849315068493156,NA,28,Male,Never-married,Private,Adm-clerical,<=50K
27.849315068493162,9,35.47231352329255,Female,Never-married,Private,Other-service,<=50K
33.21917808219179,16,50.00000000000001,nan,Married-civ-spouse,Private,nan,>50K
42.61643835616439,13,40,Female,Divorced,nan,Adm-clerical,nan
19.794520547945208,13,59.999999999999986,Male,Divorced,Private,Prof-specialty,<=50K
47.986301369863014,NA,38.25039170980454,nan,Married-civ-spouse,Private,Handlers-cleaners,<=50K
19.794520547945208,4,40,nan,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
68.12328767123287,13,8,nan,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,>50K
52.01369863013698,9,38,Female,nan,Private,Sales,<=50K
22.47945205479452,13,14.999999999999996,Female,Never-married,nan,Other-service,<=50K
1,6,24,nan,Never-married,Self-emp-not-inc,Other-service,nan
68.12328767123287,13,29.999999999999993,Male,nan,Self-emp-not-inc,Sales,nan
